elf_sha256=580b61b6fddd41a71dd2e2bf9e095ca422ef8192d67e56280e9514f75dcdd9ec
payload_bytes=25268 payload_sha256=82ffb5937025d8b0afad4c2157223ca173498316aa1022cbe5c6317ee16d9a92 transport=http
WIFI READY 192.168.169.176 80 i2s=gpio13,18,21,25 heap_free=117268
LOADED bytes=25268 pixels=452 heap=35504 us=11038
transfer_seconds=0.578
LOADED bytes=25268 pixels=452 heap=35696 us=10171
transfer_seconds=0.312
LOADED bytes=25268 pixels=452 heap=35504 us=11781
transfer_seconds=0.375
VERIFIED HTTP authorization rejection
REJECT Version
REJECT Limit
REJECT Checksum
VERIFIED concurrent HTTP upload rejection
VERIFIED interrupted HTTP upload disconnect
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2154 encode_avg_us=2455 encode_max_us=2821 dma_wait_avg_us=2024 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2140 encode_avg_us=2451 encode_max_us=2758 dma_wait_avg_us=2027 dma_wait_max_us=2176 total_avg_us=6358 total_max_us=6488 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2117 encode_avg_us=2453 encode_max_us=2829 dma_wait_avg_us=2027 dma_wait_max_us=2268 total_avg_us=6359 total_max_us=6580 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2151 encode_avg_us=2450 encode_max_us=2750 dma_wait_avg_us=2031 dma_wait_max_us=2201 total_avg_us=6360 total_max_us=6516 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2159 encode_avg_us=2453 encode_max_us=2824 dma_wait_avg_us=2024 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6402 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1801 eval_max_us=2164 encode_avg_us=2449 encode_max_us=2756 dma_wait_avg_us=2025 dma_wait_max_us=2063 total_avg_us=6358 total_max_us=6429 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2073 encode_avg_us=2449 encode_max_us=2749 dma_wait_avg_us=2033 dma_wait_max_us=2181 total_avg_us=6358 total_max_us=6488 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2185 encode_avg_us=2450 encode_max_us=2750 dma_wait_avg_us=2030 dma_wait_max_us=2055 total_avg_us=6358 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2186 encode_avg_us=2453 encode_max_us=2752 dma_wait_avg_us=2026 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2154 encode_avg_us=2449 encode_max_us=2754 dma_wait_avg_us=2029 dma_wait_max_us=2062 total_avg_us=6357 total_max_us=6391 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2154 encode_avg_us=2452 encode_max_us=2748 dma_wait_avg_us=2029 dma_wait_max_us=2307 total_avg_us=6360 total_max_us=6616 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2188 encode_avg_us=2453 encode_max_us=2761 dma_wait_avg_us=2023 dma_wait_max_us=2063 total_avg_us=6358 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2110 encode_avg_us=2452 encode_max_us=2747 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6436 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2095 encode_avg_us=2451 encode_max_us=2752 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6438 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2159 encode_avg_us=2449 encode_max_us=2753 dma_wait_avg_us=2031 dma_wait_max_us=2174 total_avg_us=6358 total_max_us=6483 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1800 eval_max_us=2187 encode_avg_us=2452 encode_max_us=2775 dma_wait_avg_us=2025 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6413 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2113 encode_avg_us=2449 encode_max_us=2691 dma_wait_avg_us=2034 dma_wait_max_us=2214 total_avg_us=6359 total_max_us=6528 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2157 encode_avg_us=2456 encode_max_us=2822 dma_wait_avg_us=2022 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2205 encode_avg_us=2453 encode_max_us=2770 dma_wait_avg_us=2030 dma_wait_max_us=2803 total_avg_us=6364 total_max_us=7112 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2207 encode_avg_us=2455 encode_max_us=2834 dma_wait_avg_us=2025 dma_wait_max_us=2174 total_avg_us=6359 total_max_us=6488 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2159 encode_avg_us=2450 encode_max_us=2770 dma_wait_avg_us=2029 dma_wait_max_us=2062 total_avg_us=6360 total_max_us=6566 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2059 encode_avg_us=2454 encode_max_us=2844 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6434 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2159 encode_avg_us=2452 encode_max_us=2753 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6358 total_max_us=6394 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2211 encode_avg_us=2456 encode_max_us=2830 dma_wait_avg_us=2023 dma_wait_max_us=2125 total_avg_us=6359 total_max_us=6434 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2051 encode_avg_us=2450 encode_max_us=2755 dma_wait_avg_us=2032 dma_wait_max_us=2218 total_avg_us=6359 total_max_us=6531 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2172 encode_avg_us=2452 encode_max_us=2763 dma_wait_avg_us=2029 dma_wait_max_us=2063 total_avg_us=6357 total_max_us=6388 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2258 encode_avg_us=2452 encode_max_us=2774 dma_wait_avg_us=2025 dma_wait_max_us=2065 total_avg_us=6357 total_max_us=6387 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2144 encode_avg_us=2449 encode_max_us=2750 dma_wait_avg_us=2028 dma_wait_max_us=2071 total_avg_us=6360 total_max_us=6573 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2153 encode_avg_us=2452 encode_max_us=2763 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6360 total_max_us=6615 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2125 encode_avg_us=2452 encode_max_us=2763 dma_wait_avg_us=2028 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2152 encode_avg_us=2449 encode_max_us=2754 dma_wait_avg_us=2029 dma_wait_max_us=2062 total_avg_us=6357 total_max_us=6402 heap_free=81376
CAPTURED 109 playback windows
